t,Q_total,cs_mean,rebound_mean,profit_total,profit_ratio_demarketers,profit_ratio_conventional,prop_rate,d_mean,r_mean,n_alive
30,882.518408870269,0.6757528976122797,0.0,141.41588539199338,3.164083249582437,1.1868591371679005,0.25,0.21699999999999997,0.24800000000000003,8
31,878.6081420354966,0.6798773697031709,0.0,142.16590001938135,3.253499247140721,1.168942129278233,0.25,0.21699999999999997,0.24800000000000003,8
32,874.9717566621546,0.683715302814224,0.0,142.90496013956937,3.3390486302817344,1.1521403552638054,0.25,0.21699999999999997,0.24800000000000003,8
33,871.5894920907375,0.6872819152504785,0.0,143.63204616579566,3.4208838415978713,1.1363868396711332,0.25,0.2345,0.268,8
34,848.9220972523899,0.6909061925245199,0.0,165.31409388895142,3.5331079150965463,1.4426564083253657,0.25,0.2345,0.268,8
35,845.8080359935732,0.6942724950617701,0.0,165.8869508746894,3.6164316747142093,1.4239620577764704,0.25,0.2345,0.268,8
36,842.9171836591217,0.6973996855154991,0.0,166.456609274781,3.6960731310223673,1.40644444155353,0.25,0.2345,0.268,8
37,840.2317755430836,0.7003051403823336,0.0,167.02157523592516,3.7721842664918777,1.3900292200774143,0.25,0.2345,0.268,8
38,837.7374691219354,0.7030069075431329,0.0,167.58086422133528,3.8449121205737784,1.374651774511565,0.25,0.2345,0.268,8
39,835.4188764452897,0.7055126451952368,0.0,168.13323041124818,3.9143981310410423,1.3602452117037576,0.25,0.2345,0.268,8
40,833.2678984893491,0.7078425723800272,0.0,168.67864451433155,3.980779827843901,1.346763224046482,0.25,0.23729999999999998,0.2712,8
41,828.0451623191439,0.7100407874981128,0.0,172.12415299034276,4.049990558637209,1.378307013004406,0.25,0.23729999999999998,0.2712,8
42,826.1665781576321,0.7120826528723886,0.0,172.6736861003833,4.112000985417381,1.366347404870484,0.25,0.23729999999999998,0.2712,8
43,824.4216422887246,0.7139783065801253,0.0,173.21230311532975,4.171218731303211,1.355145661633063,0.25,0.23729999999999998,0.2712,8
44,822.8020763391514,0.7157401708411,0.0,173.73988699480697,4.227764356374575,1.344659741416402,0.25,0.23729999999999998,0.2712,8
45,821.2970374943368,0.7173778042788279,0.0,174.25580624491488,4.281753090759006,1.334841224500561,0.25,0.23729999999999998,0.2712,8
46,819.8984266750601,0.719036780658004,0.0,174.75984426964402,4.333295974544198,1.3256496643050364,0.375,0.25129999999999997,0.2872,8
47,807.6344385821812,0.7209540076983156,0.0,188.60481200199172,4.398524479733318,1.5233605103840928,0.5,0.2653,0.3032,8
48,794.9081838851403,0.7229985668512756,0.0,202.75367847198243,4.465954192578467,1.725154655760516,0.5,0.27034,0.30896,8
49,787.7308722427911,0.724975877413437,0.0,207.82061860956333,4.52846902445758,1.7846313843826431,0.5,0.27034,0.30896,8
50,786.0962235617818,0.7268125798848285,0.0,207.8918769053073,4.581332463734444,1.76813973826466,0.5,0.27034,0.30896,8
51,784.5784780674749,0.7286181685074354,0.0,207.9790628154571,4.631787160522147,1.7527034715866998,0.625,0.285572,0.32636800000000005,8
52,769.9754194565771,0.7305633044060581,0.0,222.9126915818332,4.701014000203284,1.966337677331187,0.625,0.285572,0.32636800000000005,8
53,768.3987147040569,0.7323712006511702,0.0,222.84004200586645,4.752242913437074,1.9481098197211348,0.625,0.285572,0.32636800000000005,8
54,766.9337470745388,0.7340516317380938,0.0,222.7915830352579,4.801122500385734,1.9310485110871396,0.625,0.285572,0.32636800000000005,8
55,765.5724839613067,0.7356136348164595,0.0,222.7649513931424,4.8477569082654615,1.9150815758843025,0.625,0.285572,0.32636800000000005,8
56,764.3075193011408,0.7370647516900682,0.0,222.75796701232485,4.892246025445658,1.9001411622013986,0.625,0.285572,0.32636800000000005,8
57,763.1323386743636,0.7384130931458858,0.0,222.76868106827754,4.93468573720987,1.8861644178681989,0.625,0.285572,0.32636800000000005,8
58,762.0406513821804,0.7396657294889691,0.0,222.79525140656102,4.975167843988038,1.8730915431375472,0.625,0.285572,0.32636800000000005,8
59,761.0269012740812,0.7408294410732451,0.0,222.8360323786526,5.013780401640094,1.8608671012263842,0.625,0.285572,0.32636800000000005,8
60,760.0854470073381,0.7420660731446425,0.0,222.88942047468316,5.050607578699758,1.849437619058022,0.625,0.2977576,0.34029440000000005,8
61,750.9943518408431,0.7434125172461054,0.0,233.49608829202188,5.095719100739176,2.0025245130936624,0.625,0.2977576,0.34029440000000005,8
62,749.9154006508159,0.7446639047356964,0.0,233.3713957764965,5.1317385634431565,1.9885415506019337,0.625,0.2977576,0.34029440000000005,8
63,748.9128609876767,0.745826979662971,0.0,233.2665159455691,5.166091654423073,1.975428092061699,0.625,0.2977576,0.34029440000000005,8
64,747.9812802023446,0.746908004196023,0.0,233.1797853283584,5.1988535126452025,1.9631327238226481,0.625,0.2977576,0.34029440000000005,8
65,747.1155993897119,0.7479127934197001,0.0,233.10964838883626,5.230096072258399,1.9516068113596747,0.625,0.2977576,0.34029440000000005,8
66,746.3111244123314,0.7488467475797347,0.0,233.05465221159048,5.259888179971011,1.94080437591238,0.625,0.2984576,0.3410944,8
67,744.5527249342572,0.7497246251863554,0.0,233.7806438073202,5.2901647432055725,1.942219728758528,0.625,0.2984576,0.3410944,8
68,743.8514897885593,0.7505395790482811,0.0,233.77200118521216,5.317715751893455,1.9328990668046586,0.625,0.2984576,0.3410944,8
69,743.2005127383549,0.7512969193052461,0.0,233.77332684297795,5.343983643360401,1.9241641157056846,0.625,0.2984576,0.3410944,8
70,742.5956113461019,0.7520002881461731,0.0,233.78353634603167,5.369026861940455,1.9159782048716412,0.625,0.2984576,0.3410944,8
71,742.033889941626,0.7526606684013958,0.0,233.80179958805502,5.39290164570659,1.908309430436968,0.625,0.3012576,0.34429440000000006,8
72,737.9258627703032,0.753320560049895,0.0,236.78746179788425,5.422156917980921,1.9458827788022905,0.625,0.3012576,0.34429440000000006,8
73,737.4024163295834,0.7539344291544788,0.0,236.86508991297356,5.4454717649956255,1.939341630109469,0.625,0.30237759999999997,0.34557440000000006,8
74,735.3340655960039,0.7545222524749454,0.0,238.1601605353228,5.470618379910429,1.951487318081201,0.625,0.30237759999999997,0.34557440000000006,8
75,734.8692631850554,0.7551351898440439,0.0,238.27175502315237,5.492528574293798,1.9459527807859391,0.625,0.3186176,0.3641344000000001,8
