t,Q_total,cs_mean,rebound_mean,profit_total,profit_ratio_demarketers,profit_ratio_conventional,prop_rate,d_mean,r_mean,n_alive
108,1259.9676252600925,0.3964137854340153,0.0,147.44987278533074,0.0,1.42797099252491,0.125,0.11875,0.0,7
109,1259.968394325872,0.3964130137976831,0.0,147.45003864870745,0.0,1.4279725988205694,0.125,0.11875,0.0,7
110,1259.96908030575,0.3964123255231296,0.0,147.45018659306004,0.0,1.427974031580327,0.125,0.11875,0.0,7
111,1259.969692175857,0.3964117116046253,0.0,147.45031855425862,0.0,1.4279753095520211,0.125,0.11875,0.0,7
112,1259.9702379426008,0.39641116400934023,0.0,147.4504362590342,0.0,1.4279764494580929,0.125,0.11875,0.0,7
113,1259.9707247474257,0.3964106755722409,0.0,147.45054124757257,0.0,1.427977466214394,0.125,0.11875,0.0,7
114,1259.9711589602562,0.3964102399023424,0.0,147.4506348936665,0.0,1.4279783731253544,0.125,0.11875,0.0,7
115,1259.9715462628487,0.3964098512990869,0.0,147.45071842269294,0.0,1.4279791820580754,0.125,0.11875,0.0,7
116,1259.9718917231387,0.39640950467775726,0.0,147.4507929276465,0.0,1.4279799035976093,0.125,0.11875,0.0,7
117,1259.9721998615464,0.3964091955029462,0.0,147.45085938344022,0.0,1.4279805471854528,0.125,0.11875,0.0,7
118,1259.9724747101368,0.3964089197292147,0.0,147.45091865966396,0.0,1.4279811212431073,0.125,0.11875,0.0,7
119,1259.9727198653686,0.3964086737481602,0.0,147.45097153196133,0.0,1.427981633282253,0.125,0.11875,0.0,7
