t,Q_total,cs_mean,rebound_mean,profit_total,profit_ratio_demarketers,profit_ratio_conventional,prop_rate,d_mean,r_mean,n_alive
47,1826.4244754517636,0.22148597740554207,0.5428787701431268,205.47935135704296,1.0299308840323615,1.0429982010781054,0.25,0.0904064,0.07749120000000001,8
48,1816.6114355078598,0.2208510025930815,0.5425179139498014,216.59594022755005,1.0703593272221958,1.1045223951987018,0.25,0.0904064,0.07749120000000001,8
49,1817.055888703172,0.22026821356160534,0.5421926191233831,217.89225773334306,1.097119572018068,1.104348184947291,0.25,0.0904064,0.07749120000000001,8
50,1817.4680716487662,0.21973331543621347,0.5418993454907411,219.084956315006,1.1216920157646297,1.1042041554348203,0.25,0.0904064,0.07749120000000001,8
51,1817.8502206467283,0.21907271600369227,0.5414556058891972,220.18233111443703,1.1442566020896554,1.1040862903244684,0.25,0.08494079999999998,0.07280640000000001,8
52,1811.2827690577035,0.218461853728615,0.5410574955765344,224.98811094921626,1.1338240198527625,1.13998699490608,0.25,0.08494079999999998,0.07280640000000001,8
53,1811.6568293490711,0.21790135612462502,0.5406989023270239,226.20977374285792,1.160361473287237,1.1393833751480127,0.25,0.08494079999999998,0.07280640000000001,8
54,1812.005019362115,0.2173870877904278,0.5403758983256661,227.33361822950525,1.184702156574439,1.1388520608788226,0.25,0.08494079999999998,0.07280640000000001,8
55,1812.3289736109007,0.21691523317350964,0.5400849466064972,228.36744749509396,1.2070284457566578,1.1383849052005983,0.25,0.08494079999999998,0.07280640000000001,8
56,1812.6302642197134,0.21648229632604638,0.5398228621232597,229.3184489205948,1.2275075317733548,1.1379746689368186,0.25,0.08494079999999998,0.07280640000000001,8
57,1812.9103630688328,0.21608506967251445,0.5395867767067954,230.19323646481757,1.2462926838352018,1.1376148847772662,0.25,0.08494079999999998,0.07280640000000001,8
58,1813.1706577484042,0.2157206042527309,0.5393741075074097,230.99789792460427,1.2635244140455788,1.1372997879214235,0.25,0.08494079999999998,0.07280640000000001,8
59,1813.4124644235371,0.2153862009810135,0.5391825285763815,231.73803814093162,1.2793315442362343,1.1370242519654004,0.25,0.08494079999999998,0.07280640000000001,8
