t,Q_total,cs_mean,rebound_mean,profit_total,profit_ratio_demarketers,profit_ratio_conventional,prop_rate,d_mean,r_mean,n_alive
57,1075.7547209581144,0.5058446317883759,0.0,166.52403903988204,1.3876937771540159,1.086437616226473,0.25,0.15469999999999998,0.1768,8
58,1075.6301011452765,0.5059715400375724,0.0,166.74170416135053,1.3963717899517538,1.0855696604991953,0.25,0.15469999999999998,0.1768,8
59,1075.5163649838378,0.5060873679440462,0.0,166.9501642902793,1.404557520224495,1.0847801743496726,0.25,0.15469999999999998,0.1768,8
60,1075.4125614541642,0.5061930832805056,0.0,167.1496816658489,1.4122795962017127,1.0840620543766708,0.25,0.15469999999999998,0.1768,8
61,1075.317822698893,0.5062895692522639,0.0,167.3405267318281,1.4195649433747928,1.0834088410771827,0.25,0.15469999999999998,0.1768,8
62,1075.2313567428491,0.5063776318919819,0.0,167.5229755510564,1.4264388877000722,1.0828146603949962,0.25,0.15469999999999998,0.1768,8
63,1075.1524408513214,0.5064580068071761,0.0,167.69730756392673,1.432925252457747,1.0822741705838606,0.25,0.15469999999999998,0.1768,8
64,1075.0804154705856,0.506531365337219,0.0,167.86380365291717,1.4390464491599033,1.0817825139011321,0.25,0.15469999999999998,0.1768,8
65,1075.0146786994937,0.506598320171588,0.0,168.02274447908906,1.4448235628764792,1.081335272691937,0.25,0.15469999999999998,0.1768,8
66,1074.9546812454882,0.5066594304765615,0.0,168.17440905997643,1.450276432325111,1.0809284294641215,0.25,0.15469999999999998,0.1768,8
67,1074.899921822489,0.506715206573423,0.0,168.31907356143387,1.4554237250493087,1.0805583305906608,0.25,0.15469999999999998,0.1768,8
68,1074.8499429518906,0.5067661142074567,0.0,168.45701027886253,1.4602830079892777,1.080221653309442,0.25,0.15469999999999998,0.1768,8
69,1074.8043271312526,0.5068125784435658,0.0,168.58848678577542,1.4648708137307516,1.0799153757202982,0.25,0.15469999999999998,0.1768,8
70,1074.7626933384631,0.5068549872212047,0.0,168.71376522998798,1.4692027026994765,1.0796367495066959,0.25,0.15469999999999998,0.1768,8
71,1074.7246938419248,0.5068936945984517,0.0,168.83310175977812,1.4732933215523345,1.0793832751341825,0.25,0.15469999999999998,0.1768,8
72,1074.6900112899489,0.5069290237124263,0.0,168.9467460642407,1.477156458000461,1.0791526793004067,0.25,0.15469999999999998,0.1768,8
73,1074.6583560548747,0.506961269480882,0.0,169.0549410137363,1.4808050922850793,1.0789428944319668,0.25,0.15469999999999998,0.1768,8
74,1074.6294638095717,0.5069907010676178,0.0,169.15792238784314,1.4842514455130158,1.07875204004199,0.25,0.15469999999999998,0.1768,8
75,1074.6030933160023,0.5070175641323756,0.0,169.25591867959403,1.4875070250460087,1.0785784057793812,0.25,0.15469999999999998,0.1768,8
76,1074.5790244072246,0.5070420672876035,0.0,169.34915096598584,1.4905826671257776,1.0784204360159468,0.25,0.15469999999999998,0.1768,8
77,1074.5570725372086,0.5070644312847407,0.0,169.43783643380584,1.4934885813838803,1.078276747806921,0.25,0.15469999999999998,0.1768,8
78,1074.537037253065,0.507084843175823,0.0,169.5221774493428,1.4962343752368947,1.0781460210859788,0.25,0.15469999999999998,0.1768,8
79,1074.5187508998492,0.5071034733936082,0.0,169.60237253255957,1.4988291020307287,1.0780270846985978,0.25,0.15469999999999998,0.1768,8
80,1074.5020607676863,0.5071204774868333,0.0,169.6786128403335,1.5012812901969288,1.077918873970481,0.25,0.15469999999999998,0.1768,8
81,1074.486827485376,0.5071359974204896,0.0,169.7510821814218,1.5035989743323832,1.0778204204868658,0.25,0.15469999999999998,0.1768,8
82,1074.472923854764,0.5071501627624567,0.0,169.81995712867393,1.5057897244727545,1.077730843378509,0.25,0.15469999999999998,0.1768,8
83,1074.4602337870488,0.5071630917664298,0.0,169.88540715270676,1.5078606735951605,1.077649341397569,0.25,0.15469999999999998,0.1768,8
84,1074.4486513320855,0.5071748923602121,0.0,169.94759477323154,1.5098185434589675,1.0775751857116476,0.25,0.15469999999999998,0.1768,8
85,1074.4380797925508,0.5071856630476443,0.0,170.00667572468436,1.511669668886763,1.077507713350823,0.25,0.15469999999999998,0.1768,8
86,1074.4284309155576,0.507195493731724,0.0,170.06279913322408,1.5134200205812722,1.077446321248441,0.25,0.15469999999999998,0.1768,8
87,1074.419624154929,0.507204466465803,0.0,170.116107702521,1.5150752265679697,1.077390460821778,0.25,0.15469999999999998,0.1768,8
88,1074.411585997952,0.5072126561391521,0.0,170.16673790608925,1.5166405923476423,1.0773396330435914,0.25,0.15469999999999998,0.1768,8
89,1074.4042493509783,0.5072201311026294,0.0,170.21482018420892,1.5181211198378626,1.0772933839600618,0.25,0.15469999999999998,0.1768,8
90,1074.3975529787228,0.5072269537396864,0.0,170.26047914374033,1.519521525177484,1.0772513006146245,0.25,0.15469999999999998,0.1768,8
91,1074.3914409925544,0.5072331809874925,0.0,170.3038337593614,1.5208462554636428,1.0772130073408759,0.25,0.15469999999999998,0.1768,8
92,1074.385862383513,0.5072388648125344,0.0,170.3449975749718,1.5220995044864678,1.0771781623911258,0.25,0.15469999999999998,0.1768,8
93,1074.3807705961215,0.5072440526446707,0.0,170.38407890417926,1.5232852275226334,1.077146454870132,0.25,0.15469999999999998,0.1768,8
